word,japanese,source,source_url,license,source_dump_date,imported_at
alone,"他を交えず一人で（もしくは二人きりで、複数人が孤立して）、単独で（by oneself）。 / 孤独な。 / 並ぶもののない、抜きん出て / 他を交えず一人で（もしくは複数人きりで）、単独で。 / 孤独に。 / 独力で、一人の力で（of itself）。 / だけ（only） / それだけでも、それだけでは","Japanese Wiktionary",https://ja.wiktionary.org/wiki/alone,"CC BY-SA 4.0",2026-08-05,2026-08-14
along,"～に沿って。 / ～を通って。 / ～といっしょに / 進んで、前進して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/along,"CC BY-SA 4.0",2026-08-05,2026-08-14
alongside,"横に。 / 並んで。 / 共に。 / ～の横に。 / ～と並んで。 / ～と共に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/alongside,"CC BY-SA 4.0",2026-08-05,2026-08-14
aloof,"離れて。距離を置いて。 / 超然として。 / 冷淡な。無関心な。よそよそしい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/aloof,"CC BY-SA 4.0",2026-08-05,2026-08-14
aloud,"声に出して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/aloud,"CC BY-SA 4.0",2026-08-05,2026-08-14
alphabetic,"アルファベットの、アルファベットに関する、アルファベット順の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/alphabetic,"CC BY-SA 4.0",2026-08-05,2026-08-14
alphabetical,"アルファベットに関連した、アルファベットで表現された、アルファベットの。 / アルファベット順の。 / literalに同じ。文字通りの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/alphabetical,"CC BY-SA 4.0",2026-08-05,2026-08-14
already,"すでに、もう。 / すぐに。 / （米用法。いらだちを強調するのに用いる）","Japanese Wiktionary",https://ja.wiktionary.org/wiki/already,"CC BY-SA 4.0",2026-08-05,2026-08-14
also,"～もまた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/also,"CC BY-SA 4.0",2026-08-05,2026-08-14
alternately,"交互に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/alternately,"CC BY-SA 4.0",2026-08-05,2026-08-14
although,"～にもかかわらず。 / しかし。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/although,"CC BY-SA 4.0",2026-08-05,2026-08-14
always,"いつも、常に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/always,"CC BY-SA 4.0",2026-08-05,2026-08-14
amado,"雨戸。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amado,"CC BY-SA 4.0",2026-08-05,2026-08-14
amaro,"アマーロ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amaro,"CC BY-SA 4.0",2026-08-05,2026-08-14
amatory,"恋愛の、性愛の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amatory,"CC BY-SA 4.0",2026-08-05,2026-08-14
amazingly,"驚くほど","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amazingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
ambiguous,"複数の解釈が可能なさま。曖昧な、不明確な、紛らわしい、多義的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ambiguous,"CC BY-SA 4.0",2026-08-05,2026-08-14
ambiguously,"曖昧に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ambiguously,"CC BY-SA 4.0",2026-08-05,2026-08-14
ambitious,"野心的な。 / 熱望の。 / 派手な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ambitious,"CC BY-SA 4.0",2026-08-05,2026-08-14
ambitiously,"野心的に。 / 熱望して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ambitiously,"CC BY-SA 4.0",2026-08-05,2026-08-14
amende,"罰金。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amende,"CC BY-SA 4.0",2026-08-05,2026-08-14
amiable,"親しい、仲が良い。 / 愛想がいい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amiable,"CC BY-SA 4.0",2026-08-05,2026-08-14
amicable,"友好的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amicable,"CC BY-SA 4.0",2026-08-05,2026-08-14
amicably,"友好的に、平和的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amicably,"CC BY-SA 4.0",2026-08-05,2026-08-14
amici,"amicusの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amici,"CC BY-SA 4.0",2026-08-05,2026-08-14
amicus,"アミカス・キュリエ、法廷助言人。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amicus,"CC BY-SA 4.0",2026-08-05,2026-08-14
amid,"（位置）～の間に、～の真ん中に、～の中に。 / （時間）～の最中に。～という状況の中、～を受けて、～に伴い、～を背景に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amid,"CC BY-SA 4.0",2026-08-05,2026-08-14
amit,"失う。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amit,"CC BY-SA 4.0",2026-08-05,2026-08-14
ammoniacal,"アンモニアの。アンモニアを含む。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ammoniacal,"CC BY-SA 4.0",2026-08-05,2026-08-14
among,"（三つ以上）～の間に。 / ～に含まれて。〜の一つとして。 / ～の間で共通して。〜の全体にわたって。 / ～の間で各自に。〜に分配されて。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/among,"CC BY-SA 4.0",2026-08-05,2026-08-14
amongst,"～の中に（=among）","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amongst,"CC BY-SA 4.0",2026-08-05,2026-08-14
amorosa,"ふしだらな女。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amorosa,"CC BY-SA 4.0",2026-08-05,2026-08-14
amorosi,"amorosoの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amorosi,"CC BY-SA 4.0",2026-08-05,2026-08-14
amoroso,"彼氏。 / アモルーゾで。愛情を込めて。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amoroso,"CC BY-SA 4.0",2026-08-05,2026-08-14
amorous,"色っぽい。色気のある。艶かしい。 / 好色な。多情な。 / 恋愛の。性愛の。 / 魅惑された。魅了された。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amorous,"CC BY-SA 4.0",2026-08-05,2026-08-14
amphibious,"水陸両生（両棲）の。 / 水陸両用の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amphibious,"CC BY-SA 4.0",2026-08-05,2026-08-14
amply,"十分に、豊富に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amply,"CC BY-SA 4.0",2026-08-05,2026-08-14
amusingly,"面白く、楽しく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/amusingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
anaphoric,"前方照応の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anaphoric,"CC BY-SA 4.0",2026-08-05,2026-08-14
anarchic,"無政府の。 / 無秩序の、混乱した。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anarchic,"CC BY-SA 4.0",2026-08-05,2026-08-14
anatomic,"解剖の、解剖学の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anatomic,"CC BY-SA 4.0",2026-08-05,2026-08-14
anatomically,"解剖学上。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anatomically,"CC BY-SA 4.0",2026-08-05,2026-08-14
ancestral,"先祖の。先祖代代の。 / 原型をなす。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ancestral,"CC BY-SA 4.0",2026-08-05,2026-08-14
and,"ある複数の事柄を並列、列挙するときに用いる。…と～。…そして～。…また～。…及び～。ただし、3つ以上のものを列挙する場合は、最後のものにだけこれをつける。 / 時間的な経過の順序を表す。…それから～。 / 物事が同時進行で起こっていることを表す。…しつつ～。…しながら～。 / 物事の連続や進行を表す。…も…も。ますます…。 / 対になる語を接続して、反復を表す。 / 物事の結果や成り行きを表す。それで。そのため。すると。 / 物事を言い換えて説明するときに用いる。すなわち。つまり。 / 数詞と数詞を接続して、加法を表す。…たす～。 / 命令文の後に続けて用いる。そうすれば。 / 対照的な2つの事柄を接続するときに用いる。それなのに。ところが。 / 物事を強調する。しかも。それも。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/and,"CC BY-SA 4.0",2026-08-05,2026-08-14
andon,"行灯。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/andon,"CC BY-SA 4.0",2026-08-05,2026-08-14
anecdotal,"逸話の。逸話に富んだ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anecdotal,"CC BY-SA 4.0",2026-08-05,2026-08-14
anew,"新たに、改めて、再び","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anew,"CC BY-SA 4.0",2026-08-05,2026-08-14
angelic,"天使の、天使に関する。 / 天使のような、無垢の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/angelic,"CC BY-SA 4.0",2026-08-05,2026-08-14
angrily,"怒って、怒気を湛えて。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/angrily,"CC BY-SA 4.0",2026-08-05,2026-08-14
angular,"角ばった、角のある。 / 角度のある。 / 痩せた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/angular,"CC BY-SA 4.0",2026-08-05,2026-08-14
anhydrous,"無水の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anhydrous,"CC BY-SA 4.0",2026-08-05,2026-08-14
animalistic,"獣欲主義的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/animalistic,"CC BY-SA 4.0",2026-08-05,2026-08-14
animato,"アニマート。 / アニマートで。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/animato,"CC BY-SA 4.0",2026-08-05,2026-08-14
anko,"餡子。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anko,"CC BY-SA 4.0",2026-08-05,2026-08-14
ann,"初年度の収益。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ann,"CC BY-SA 4.0",2026-08-05,2026-08-14
annoyingly,"いらいらする程。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/annoyingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
annually,"毎年、年ごとに。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/annually,"CC BY-SA 4.0",2026-08-05,2026-08-14
annular,"環に属する、環形の、環状の。 / 円で囲われた、円で印をつけられた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/annular,"CC BY-SA 4.0",2026-08-05,2026-08-14
annuler,"無効にする人、破棄する人。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/annuler,"CC BY-SA 4.0",2026-08-05,2026-08-14
anonymous,"匿名の。 / 作者不明の。 / 特徴のない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anonymous,"CC BY-SA 4.0",2026-08-05,2026-08-14
anonymously,"匿名で。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anonymously,"CC BY-SA 4.0",2026-08-05,2026-08-14
another,"もうひとつの。 / 別の、違った。 / 別の誰か。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/another,"CC BY-SA 4.0",2026-08-05,2026-08-14
ansa,"アンサ。 / 環状の構造。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ansa,"CC BY-SA 4.0",2026-08-05,2026-08-14
answerable,"（応答する）権限ある、責任を負った。 / ～に一致する。 / , ～に見合う。 / 答えられる、論破できる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/answerable,"CC BY-SA 4.0",2026-08-05,2026-08-14
antagonistic,"敵対的な、敵対する、対立する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antagonistic,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiaging,"老化防止の、アンチエイジングの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiaging,"CC BY-SA 4.0",2026-08-05,2026-08-14
anticipatory,"予想の。見越しての。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anticipatory,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiderivative,"不定積分。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiderivative,"CC BY-SA 4.0",2026-08-05,2026-08-14
antidisestablishmentarianism,"反国教会廃止主義。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antidisestablishmentarianism,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiferromagnet,"反強磁性体。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiferromagnet,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiferromagnetic,"反強磁性の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiferromagnetic,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiferromagnets,"antiferromagnetの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiferromagnets,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiquing,"antiqueの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiquing,"CC BY-SA 4.0",2026-08-05,2026-08-14
antisocial,"反社会的な。 / 非社交的な。 / 社交を妨げる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antisocial,"CC BY-SA 4.0",2026-08-05,2026-08-14
antiwar,"anti-warの異形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/antiwar,"CC BY-SA 4.0",2026-08-05,2026-08-14
anxious,"（叙述用法で）心配している。不安でいる。 / 不安な。 / （叙述用法で）切望して。頻りに～したがって。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anxious,"CC BY-SA 4.0",2026-08-05,2026-08-14
anxiously,"心配しながら。心配そうに。不安そうに。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anxiously,"CC BY-SA 4.0",2026-08-05,2026-08-14
any,"（一般に疑問文や条件節に用いて）いくつかの。 / （肯定文、命令文に用いて）どれでも。あらゆる。 / （否定文に用いて）少しも～でない。 / 何人かの人、いくつかのもの。 / どの人も、どのものも。 / 少しも～でない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/any,"CC BY-SA 4.0",2026-08-05,2026-08-14
anybody,"(肯定文)誰でも / (否定文)誰も / (疑問文、条件文)誰か / ひとかどの人物","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anybody,"CC BY-SA 4.0",2026-08-05,2026-08-14
anyhow,"どうにかして、どうやってでも、どんな手段を使ってでも。 / いずれにせよ、何にせよ、如何せん。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anyhow,"CC BY-SA 4.0",2026-08-05,2026-08-14
anymore,"any moreの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anymore,"CC BY-SA 4.0",2026-08-05,2026-08-14
anyone,"(肯定文)誰でも。 / (否定文)誰も。 / (疑問文、条件文)誰か。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anyone,"CC BY-SA 4.0",2026-08-05,2026-08-14
anytime,"いつでも。常に。 / 「ありがとう」に対する返事の定型句。 / いつでも可能な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anytime,"CC BY-SA 4.0",2026-08-05,2026-08-14
anywhere,"（不特定又は未定・未知の）どこかに（で）。 / （不特定又は未定・未知の）どこかへ。 / （不特定又は未定・未知の）どこか。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/anywhere,"CC BY-SA 4.0",2026-08-05,2026-08-14
apace,"（with～、of～）～と歩調（ペース）を合わせて。 / 急いで、急速に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apace,"CC BY-SA 4.0",2026-08-05,2026-08-14
apart,"離れて。 / 区別して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apart,"CC BY-SA 4.0",2026-08-05,2026-08-14
apathetic,"無感動の。 / 無関心な。冷淡な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apathetic,"CC BY-SA 4.0",2026-08-05,2026-08-14
aphthous,"アフタの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/aphthous,"CC BY-SA 4.0",2026-08-05,2026-08-14
apparate,"機械、装置。 / 魔法のように現れる、瞬間移動する、テレポートする。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apparate,"CC BY-SA 4.0",2026-08-05,2026-08-14
apparent,"外見上の、見かけの、表に出ている、顕在的な。 / 明らかな、はっきり見える、明瞭な、自ずと判る。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apparent,"CC BY-SA 4.0",2026-08-05,2026-08-14
apparently,"一見、ぱっとみ。 / （見聞きしたことから判断して）どうやら。 / 現れて、顕在的に、表に出て。 / はっきり、明らかに、明瞭に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apparently,"CC BY-SA 4.0",2026-08-05,2026-08-14
appassionato,"アッパッシオナートで。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/appassionato,"CC BY-SA 4.0",2026-08-05,2026-08-14
appealingly,"魅力的に。 / 訴えるように。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/appealingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
appetizing,"食欲をそそる、おいしそうな。 / appetizeの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/appetizing,"CC BY-SA 4.0",2026-08-05,2026-08-14
applicable,"当てはまる / 適用される","Japanese Wiktionary",https://ja.wiktionary.org/wiki/applicable,"CC BY-SA 4.0",2026-08-05,2026-08-14
apprehensive,"恐れて。 / 心配して。 / 気遣っている。 / 聡明な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apprehensive,"CC BY-SA 4.0",2026-08-05,2026-08-14
apprehensively,"恐れて。 / 心配そうに。 / 気遣って。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apprehensively,"CC BY-SA 4.0",2026-08-05,2026-08-14
approachable,"（場所が）近付きやすい、近付ける。 / （人が）近付きやすい、気さくな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/approachable,"CC BY-SA 4.0",2026-08-05,2026-08-14
appropriately,"適切に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/appropriately,"CC BY-SA 4.0",2026-08-05,2026-08-14
approvingly,"賛成して。是認して。満足げに。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/approvingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
approximately,"およそ、概","Japanese Wiktionary",https://ja.wiktionary.org/wiki/approximately,"CC BY-SA 4.0",2026-08-05,2026-08-14
apropos,"適切な。ふさわしい。 / 〜と言えば。〜については。 / ところで。 / 適切に。ふさわしく。時宜を得て。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/apropos,"CC BY-SA 4.0",2026-08-05,2026-08-14
